INFO 2025-06-15 09:33:46,846 autoreload 21127 8681377600 Watching for file changes with StatReloader
INFO 2025-07-23 19:16:37,219 basehttp 11897 6128267264 "GET /projects/7/rows/55/edit/ HTTP/1.1" 200 1009
INFO 2025-07-23 19:16:38,768 basehttp 11897 6128267264 "POST /projects/7/rows/55/edit/ HTTP/1.1" 302 0
INFO 2025-07-23 19:16:38,793 basehttp 11897 6128267264 "GET /projects/7/ HTTP/1.1" 200 6703
INFO 2025-07-23 19:16:38,829 basehttp 11897 6128267264 "GET /projects/7/ HTTP/1.1" 200 11469
INFO 2025-07-23 19:16:38,839 basehttp 11897 6145093632 "GET /static/js/grid/grid.min.js HTTP/1.1" 304 0
INFO 2025-07-23 19:16:38,840 basehttp 11897 6128267264 "GET /static/js/general/general.min.js HTTP/1.1" 304 0
WARNING 2025-07-23 19:16:42,235 log 11897 6128267264 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-07-23 19:16:42,235 basehttp 11897 6128267264 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1589
INFO 2025-07-23 19:16:43,217 basehttp 11897 6128267264 "GET /projects/7/ HTTP/1.1" 200 10909
INFO 2025-07-23 19:16:43,235 basehttp 11897 6145093632 "GET /static/js/general/general.min.js HTTP/1.1" 304 0
WARNING 2025-07-23 19:16:43,242 log 11897 6161920000 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-07-23 19:16:43,243 basehttp 11897 6161920000 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1606
INFO 2025-07-23 19:16:43,243 basehttp 11897 6128267264 "GET /static/js/grid/grid_mobile.js HTTP/1.1" 200 55987
INFO 2025-07-23 19:16:46,461 basehttp 11897 6128267264 "GET /projects/7/columns/34/edit/ HTTP/1.1" 200 1027
INFO 2025-07-23 19:16:48,711 basehttp 11897 6128267264 "POST /projects/7/columns/34/edit/ HTTP/1.1" 200 115
INFO 2025-07-23 19:16:50,751 basehttp 11897 6128267264 "GET /projects/7/rows/29/edit/ HTTP/1.1" 200 1082
INFO 2025-07-23 19:16:52,270 basehttp 11897 6128267264 "POST /projects/7/rows/29/edit/ HTTP/1.1" 200 104
INFO 2025-07-23 19:16:52,302 basehttp 11897 6128267264 "GET /projects/7/ HTTP/1.1" 200 10907
INFO 2025-07-23 19:16:52,315 basehttp 11897 6128267264 "GET /static/js/general/general.min.js HTTP/1.1" 304 0
WARNING 2025-07-23 19:16:52,320 log 11897 6128267264 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-07-23 19:16:52,321 basehttp 11897 6128267264 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1657
INFO 2025-07-23 19:17:32,782 autoreload 11897 8396349184 /Users/tombarratt/Desktop/Coding_Projects/toad/pages/specific_views/project_views.py changed, reloading.
INFO 2025-07-23 19:17:33,118 autoreload 11941 8396349184 Watching for file changes with StatReloader
INFO 2025-07-23 19:17:57,217 autoreload 12122 8396349184 Watching for file changes with StatReloader
INFO 2025-07-23 19:17:59,836 basehttp 12122 6204207104 "GET /projects/7/ HTTP/1.1" 200 10983
WARNING 2025-07-23 19:17:59,862 log 12122 6204207104 Not Found: /.well-known/appspecific/com.chrome.devtools.json
INFO 2025-07-23 19:17:59,863 basehttp 12122 6221033472 "GET /static/js/general/general.min.js HTTP/1.1" 200 11921
WARNING 2025-07-23 19:17:59,863 basehttp 12122 6204207104 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1634
INFO 2025-07-23 19:18:03,042 basehttp 12122 6204207104 "GET /projects/7/rows/29/edit/ HTTP/1.1" 200 1065
INFO 2025-07-23 19:18:05,124 basehttp 12122 6204207104 "POST /projects/7/rows/29/edit/ HTTP/1.1" 200 106
INFO 2025-07-23 19:18:05,168 basehttp 12122 6204207104 "GET /projects/7/ HTTP/1.1" 200 10922
WARNING 2025-07-23 19:18:05,186 log 12122 6204207104 Not Found: /.well-known/appspecific/com.chrome.devtools.json
INFO 2025-07-23 19:18:05,186 basehttp 12122 6221033472 "GET /static/js/general/general.min.js HTTP/1.1" 304 0
WARNING 2025-07-23 19:18:05,187 basehttp 12122 6204207104 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1564
INFO 2025-07-23 19:18:13,066 basehttp 12122 6204207104 "GET /projects/7/rows/29/edit/ HTTP/1.1" 200 1003
INFO 2025-07-23 19:18:14,810 basehttp 12122 6204207104 "POST /projects/7/rows/29/edit/ HTTP/1.1" 200 104
INFO 2025-07-23 19:18:14,842 basehttp 12122 6204207104 "GET /projects/7/ HTTP/1.1" 200 10945
WARNING 2025-07-23 19:18:14,862 log 12122 6271512576 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-07-23 19:18:14,864 basehttp 12122 6271512576 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1656
INFO 2025-07-23 19:18:14,864 basehttp 12122 6237859840 "GET /static/js/general/general.min.js HTTP/1.1" 200 11921
INFO 2025-07-23 19:18:14,867 basehttp 12122 6221033472 "GET /static/css/non-tailwind/non-tailwind.css HTTP/1.1" 200 40436
INFO 2025-07-23 19:18:14,868 basehttp 12122 6254686208 "GET /static/js/grid/grid_mobile.js HTTP/1.1" 200 55987
INFO 2025-07-23 19:18:14,869 basehttp 12122 6204207104 "GET /static/css/output.css HTTP/1.1" 200 68167
INFO 2025-07-23 19:18:29,869 basehttp 12122 6204207104 "GET /projects/7/ HTTP/1.1" 200 11460
INFO 2025-07-23 19:18:29,886 basehttp 12122 6221033472 "GET /static/js/general/general.min.js HTTP/1.1" 304 0
INFO 2025-07-23 19:18:29,886 basehttp 12122 6204207104 "GET /static/js/grid/grid.min.js HTTP/1.1" 200 24357
INFO 2025-07-23 19:18:33,376 basehttp 12122 6204207104 "GET /projects/7/columns/90/edit/ HTTP/1.1" 200 1048
INFO 2025-07-23 19:18:35,150 basehttp 12122 6204207104 "POST /projects/7/columns/90/edit/ HTTP/1.1" 200 89
INFO 2025-07-23 19:18:35,494 basehttp 12122 6204207104 "GET /projects/7/ HTTP/1.1" 200 11468
INFO 2025-07-23 19:18:35,506 basehttp 12122 6204207104 "GET /static/js/general/general.min.js HTTP/1.1" 304 0
INFO 2025-07-23 19:18:35,507 basehttp 12122 6221033472 "GET /static/js/grid/grid.min.js HTTP/1.1" 304 0
INFO 2025-07-23 19:18:39,048 basehttp 12122 6204207104 "GET /projects/7/ HTTP/1.1" 200 11452
INFO 2025-07-23 19:18:42,870 basehttp 12122 6204207104 "GET /projects/7/columns/90/edit/ HTTP/1.1" 200 989
INFO 2025-07-23 19:18:44,996 basehttp 12122 6204207104 "POST /projects/7/columns/90/edit/ HTTP/1.1" 200 91
INFO 2025-07-23 19:18:45,342 basehttp 12122 6204207104 "GET /projects/7/ HTTP/1.1" 200 11454
INFO 2025-07-23 19:18:45,352 basehttp 12122 6204207104 "GET /static/js/general/general.min.js HTTP/1.1" 304 0
INFO 2025-07-23 19:18:45,352 basehttp 12122 6221033472 "GET /static/js/grid/grid.min.js HTTP/1.1" 304 0
INFO 2025-07-23 19:20:16,013 autoreload 12369 8396349184 Watching for file changes with StatReloader
WARNING 2025-07-23 19:20:20,262 log 12369 6202388480 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-07-23 19:20:20,263 basehttp 12369 6202388480 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1564
INFO 2025-07-23 19:20:21,390 basehttp 12369 6202388480 "GET /projects/7/ HTTP/1.1" 200 10973
WARNING 2025-07-23 19:20:21,413 log 12369 6202388480 Not Found: /.well-known/appspecific/com.chrome.devtools.json
INFO 2025-07-23 19:20:21,414 basehttp 12369 6236041216 "GET /static/js/grid/grid_mobile.js HTTP/1.1" 304 0
WARNING 2025-07-23 19:20:21,418 basehttp 12369 6202388480 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1657
INFO 2025-07-23 19:20:21,419 basehttp 12369 6219214848 "GET /static/js/general/general.min.js HTTP/1.1" 200 11921
INFO 2025-07-23 19:20:26,315 basehttp 12369 6202388480 "GET /projects/7/rows/29/edit/ HTTP/1.1" 200 1035
INFO 2025-07-23 19:20:28,603 basehttp 12369 6202388480 "POST /projects/7/rows/29/edit/ HTTP/1.1" 200 106
INFO 2025-07-23 19:20:31,509 basehttp 12369 6202388480 "GET /projects/7/ HTTP/1.1" 200 10894
INFO 2025-07-23 19:20:31,525 basehttp 12369 6202388480 "GET /static/js/general/general.min.js HTTP/1.1" 304 0
WARNING 2025-07-23 19:20:31,534 log 12369 6202388480 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-07-23 19:20:31,534 basehttp 12369 6202388480 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1618
INFO 2025-07-23 19:21:13,821 basehttp 12369 6202388480 "GET /projects/7/ HTTP/1.1" 200 11028
INFO 2025-07-23 19:21:13,835 basehttp 12369 6202388480 "GET /static/js/general/general.min.js HTTP/1.1" 304 0
WARNING 2025-07-23 19:21:13,847 log 12369 6202388480 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-07-23 19:21:13,847 basehttp 12369 6202388480 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1598
INFO 2025-07-23 19:21:18,573 basehttp 12369 6202388480 "GET /projects/7/ HTTP/1.1" 200 11030
WARNING 2025-07-23 19:21:18,600 log 12369 6269693952 Not Found: /.well-known/appspecific/com.chrome.devtools.json
INFO 2025-07-23 19:21:18,602 basehttp 12369 6236041216 "GET /static/js/general/general.min.js HTTP/1.1" 200 11921
WARNING 2025-07-23 19:21:18,602 basehttp 12369 6269693952 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1639
INFO 2025-07-23 19:21:18,603 basehttp 12369 6219214848 "GET /static/css/non-tailwind/non-tailwind.css HTTP/1.1" 200 40436
INFO 2025-07-23 19:21:18,604 basehttp 12369 6252867584 "GET /static/js/grid/grid_mobile.js HTTP/1.1" 200 55987
INFO 2025-07-23 19:21:18,605 basehttp 12369 6202388480 "GET /static/css/output.css HTTP/1.1" 200 68167
INFO 2025-07-23 19:21:36,786 basehttp 12369 6202388480 "POST /projects/7/tasks/create/29/35/ HTTP/1.1" 200 1396
INFO 2025-07-23 19:21:41,464 basehttp 12369 6202388480 "GET /projects/7/columns/35/edit/ HTTP/1.1" 200 1085
INFO 2025-07-23 19:21:43,414 basehttp 12369 6202388480 "POST /projects/7/columns/35/edit/ HTTP/1.1" 200 115
INFO 2025-07-23 19:21:45,991 basehttp 12369 6202388480 "GET /projects/7/rows/29/edit/ HTTP/1.1" 200 1014
INFO 2025-07-23 19:21:47,802 basehttp 12369 6202388480 "POST /projects/7/rows/29/edit/ HTTP/1.1" 200 104
INFO 2025-07-23 19:22:51,027 autoreload 12619 8396349184 Watching for file changes with StatReloader
INFO 2025-07-23 19:22:53,448 basehttp 12619 6137278464 "GET /projects/7/ HTTP/1.1" 200 11795
INFO 2025-07-23 19:22:53,467 basehttp 12619 6137278464 "GET /static/js/general/general.min.js HTTP/1.1" 200 11921
WARNING 2025-07-23 19:22:53,481 log 12619 6137278464 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-07-23 19:22:53,481 basehttp 12619 6137278464 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1579
INFO 2025-07-23 19:22:58,513 basehttp 12619 6137278464 "GET /projects/7/rows/29/edit/ HTTP/1.1" 200 1029
INFO 2025-07-23 19:23:00,441 basehttp 12619 6137278464 "POST /projects/7/rows/29/edit/ HTTP/1.1" 200 106
INFO 2025-07-23 19:23:07,040 basehttp 12619 6137278464 "GET /projects/7/ HTTP/1.1" 200 11775
INFO 2025-07-23 19:23:07,061 basehttp 12619 6170931200 "GET /static/js/general/general.min.js HTTP/1.1" 200 11921
INFO 2025-07-23 19:23:07,064 basehttp 12619 6325039104 "GET /static/js/grid/grid_mobile.js HTTP/1.1" 200 55075
INFO 2025-07-23 19:23:07,064 basehttp 12619 6137278464 "GET /static/css/output.css HTTP/1.1" 200 68167
INFO 2025-07-23 19:23:07,065 basehttp 12619 6154104832 "GET /static/css/non-tailwind/non-tailwind.css HTTP/1.1" 200 40436
WARNING 2025-07-23 19:23:07,071 log 12619 6170931200 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-07-23 19:23:07,071 basehttp 12619 6170931200 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1564
INFO 2025-07-23 19:23:09,624 basehttp 12619 6137278464 "GET /projects/7/rows/29/edit/ HTTP/1.1" 200 1001
INFO 2025-07-23 19:23:11,675 basehttp 12619 6137278464 "POST /projects/7/rows/29/edit/ HTTP/1.1" 200 108
INFO 2025-07-23 19:23:17,934 basehttp 12619 6137278464 "GET /projects/7/rows/29/edit/ HTTP/1.1" 200 1076
INFO 2025-07-23 19:23:19,537 basehttp 12619 6137278464 "POST /projects/7/rows/29/edit/ HTTP/1.1" 200 106
INFO 2025-07-23 19:23:22,696 basehttp 12619 6137278464 "GET /projects/7/columns/35/edit/ HTTP/1.1" 200 1052
INFO 2025-07-23 19:23:24,251 basehttp 12619 6137278464 "POST /projects/7/columns/35/edit/ HTTP/1.1" 200 117
INFO 2025-07-23 19:30:05,508 autoreload 12902 8396349184 Watching for file changes with StatReloader
INFO 2025-07-23 19:30:07,788 basehttp 12902 6161199104 "GET /projects/7/ HTTP/1.1" 200 11603
INFO 2025-07-23 19:30:07,803 basehttp 12902 6178025472 "GET /static/js/general/general.min.js HTTP/1.1" 200 11921
INFO 2025-07-23 19:30:07,804 basehttp 12902 6161199104 "GET /static/js/grid/grid.min.js HTTP/1.1" 200 24357
WARNING 2025-07-23 19:30:10,522 log 12902 6161199104 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-07-23 19:30:10,523 basehttp 12902 6161199104 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1600
INFO 2025-07-23 19:30:11,725 basehttp 12902 6161199104 "GET /projects/7/ HTTP/1.1" 200 11776
INFO 2025-07-23 19:30:11,745 basehttp 12902 6161199104 "GET /static/js/general/general.min.js HTTP/1.1" 304 0
INFO 2025-07-23 19:30:11,746 basehttp 12902 6178025472 "GET /static/js/grid/grid_mobile.js HTTP/1.1" 304 0
WARNING 2025-07-23 19:30:11,752 log 12902 6178025472 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-07-23 19:30:11,753 basehttp 12902 6178025472 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1619
INFO 2025-07-23 19:30:17,606 basehttp 12902 6178025472 "GET /projects/7/ HTTP/1.1" 200 11738
INFO 2025-07-23 19:30:17,630 basehttp 12902 6194851840 "GET /static/js/general/general.min.js HTTP/1.1" 200 11921
WARNING 2025-07-23 19:30:17,630 log 12902 6228504576 Not Found: /.well-known/appspecific/com.chrome.devtools.json
INFO 2025-07-23 19:30:17,631 basehttp 12902 6161199104 "GET /static/css/non-tailwind/non-tailwind.css HTTP/1.1" 200 40436
WARNING 2025-07-23 19:30:17,634 basehttp 12902 6228504576 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1606
INFO 2025-07-23 19:30:17,635 basehttp 12902 6211678208 "GET /static/js/grid/grid_mobile.js HTTP/1.1" 200 55075
INFO 2025-07-23 19:30:17,635 basehttp 12902 6178025472 "GET /static/css/output.css HTTP/1.1" 200 68167
INFO 2025-07-23 19:30:56,883 autoreload 12990 8396349184 Watching for file changes with StatReloader
INFO 2025-07-23 19:30:58,962 basehttp 12990 6131625984 "GET /projects/7/ HTTP/1.1" 200 11600
INFO 2025-07-23 19:30:58,972 basehttp 12990 6148452352 "GET /static/js/general/general.min.js HTTP/1.1" 304 0
INFO 2025-07-23 19:30:58,975 basehttp 12990 6131625984 "GET /static/js/grid/grid.min.js HTTP/1.1" 200 24357
INFO 2025-07-23 19:31:02,838 basehttp 12990 6131625984 "GET /projects/7/columns/90/edit/ HTTP/1.1" 200 1043
INFO 2025-07-23 19:31:04,795 basehttp 12990 6131625984 "POST /projects/7/columns/90/edit/ HTTP/1.1" 200 89
INFO 2025-07-23 19:31:05,146 basehttp 12990 6131625984 "GET /projects/7/ HTTP/1.1" 200 11631
INFO 2025-07-23 19:31:05,158 basehttp 12990 6148452352 "GET /static/js/grid/grid.min.js HTTP/1.1" 304 0
INFO 2025-07-23 19:31:05,158 basehttp 12990 6131625984 "GET /static/js/general/general.min.js HTTP/1.1" 304 0
INFO 2025-07-23 19:31:11,832 basehttp 12990 6148452352 "GET /tasks/164/edit/ HTTP/1.1" 200 1050
INFO 2025-07-23 19:31:13,212 basehttp 12990 6148452352 "POST /tasks/164/edit/ HTTP/1.1" 200 1381
INFO 2025-07-23 19:31:44,035 basehttp 12990 6148452352 "GET /projects/7/edit/ HTTP/1.1" 200 3195
INFO 2025-07-23 19:31:44,047 basehttp 12990 6148452352 "GET /static/js/general/general.min.js HTTP/1.1" 304 0
INFO 2025-07-23 19:31:48,905 basehttp 12990 6148452352 "GET /projects/7/ HTTP/1.1" 200 11669
INFO 2025-07-23 19:31:48,919 basehttp 12990 6148452352 "GET /static/js/grid/grid.min.js HTTP/1.1" 304 0
INFO 2025-07-23 19:31:55,349 basehttp 12990 6148452352 "GET / HTTP/1.1" 200 5716
INFO 2025-07-23 19:31:55,361 basehttp 12990 6148452352 "GET /static/js/general/general.min.js HTTP/1.1" 304 0
INFO 2025-07-23 19:32:05,487 basehttp 12990 6148452352 "GET /projects/ HTTP/1.1" 200 3418
INFO 2025-07-23 19:32:10,148 basehttp 12990 6148452352 "GET /projects/7/delete/ HTTP/1.1" 200 3140
INFO 2025-07-23 19:32:10,161 basehttp 12990 6148452352 "GET /static/js/general/general.min.js HTTP/1.1" 304 0
INFO 2025-07-23 19:32:11,356 basehttp 12990 6148452352 "POST /projects/7/delete/ HTTP/1.1" 302 0
INFO 2025-07-23 19:32:11,365 basehttp 12990 6148452352 "GET /projects/ HTTP/1.1" 200 3190
INFO 2025-07-23 19:32:14,509 basehttp 12990 6148452352 "GET /projects/create/ HTTP/1.1" 200 3213
INFO 2025-07-23 19:32:23,730 project_views_functions 12990 6148452352 User None created project: Student Template
INFO 2025-07-23 19:32:23,731 basehttp 12990 6148452352 "POST /projects/create/ HTTP/1.1" 302 0
INFO 2025-07-23 19:32:23,747 basehttp 12990 6148452352 "GET /projects/15/ HTTP/1.1" 200 7642
INFO 2025-07-23 19:32:23,765 basehttp 12990 6148452352 "GET /static/js/general/general.min.js HTTP/1.1" 304 0
INFO 2025-07-23 19:32:23,765 basehttp 12990 6131625984 "GET /static/js/grid/grid.min.js HTTP/1.1" 304 0
INFO 2025-07-23 19:32:27,049 basehttp 12990 6148452352 "GET /projects/15/columns/create/ HTTP/1.1" 200 1059
INFO 2025-07-23 19:32:59,152 basehttp 12990 6148452352 "POST /projects/15/columns/create/ HTTP/1.1" 204 0
INFO 2025-07-23 19:32:59,193 basehttp 12990 6131625984 "GET /projects/15/ HTTP/1.1" 200 7844
INFO 2025-07-23 19:32:59,193 basehttp 12990 6148452352 - Broken pipe from ('127.0.0.1', 56120)
INFO 2025-07-23 19:32:59,194 basehttp 12990 6131625984 - Broken pipe from ('127.0.0.1', 56119)
INFO 2025-07-23 19:32:59,194 basehttp 12990 6165278720 "GET /projects/15/ HTTP/1.1" 200 7915
INFO 2025-07-23 19:32:59,205 basehttp 12990 6165278720 "GET /static/js/general/general.min.js HTTP/1.1" 304 0
INFO 2025-07-23 19:32:59,206 basehttp 12990 6131625984 "GET /static/js/grid/grid.min.js HTTP/1.1" 304 0
INFO 2025-07-23 19:33:02,033 basehttp 12990 6131625984 "GET /projects/15/columns/92/edit/ HTTP/1.1" 200 1004
INFO 2025-07-23 19:33:07,682 basehttp 12990 6131625984 "POST /projects/15/columns/92/edit/ HTTP/1.1" 200 121
INFO 2025-07-23 19:33:08,015 basehttp 12990 6131625984 "GET /projects/15/ HTTP/1.1" 200 7899
INFO 2025-07-23 19:33:10,397 basehttp 12990 6131625984 "GET /projects/15/columns/create/ HTTP/1.1" 200 1012
INFO 2025-07-23 19:33:21,906 basehttp 12990 6131625984 "POST /projects/15/columns/create/ HTTP/1.1" 204 0
INFO 2025-07-23 19:33:21,944 basehttp 12990 6131625984 "GET /projects/15/ HTTP/1.1" 200 8154
INFO 2025-07-23 19:33:21,949 basehttp 12990 6165278720 "GET /projects/15/ HTTP/1.1" 200 8137
INFO 2025-07-23 19:33:21,951 basehttp 12990 6131625984 - Broken pipe from ('127.0.0.1', 56172)
INFO 2025-07-23 19:33:21,951 basehttp 12990 6165278720 - Broken pipe from ('127.0.0.1', 56171)
INFO 2025-07-23 19:33:21,951 basehttp 12990 6148452352 "GET /projects/15/ HTTP/1.1" 200 8135
INFO 2025-07-23 19:33:21,960 basehttp 12990 6148452352 "GET /static/js/general/general.min.js HTTP/1.1" 304 0
INFO 2025-07-23 19:33:21,961 basehttp 12990 6131625984 "GET /static/js/grid/grid.min.js HTTP/1.1" 304 0
INFO 2025-07-23 19:33:25,287 basehttp 12990 6131625984 "GET /projects/15/rows/create/ HTTP/1.1" 200 975
INFO 2025-07-23 19:33:31,456 basehttp 12990 6131625984 "POST /projects/15/rows/create/ HTTP/1.1" 204 0
INFO 2025-07-23 19:33:31,484 basehttp 12990 6131625984 "GET /projects/15/ HTTP/1.1" 200 8554
INFO 2025-07-23 19:33:34,051 basehttp 12990 6131625984 "GET /projects/15/rows/57/edit/ HTTP/1.1" 200 1067
INFO 2025-07-23 19:33:39,720 basehttp 12990 6131625984 "POST /projects/15/rows/57/edit/ HTTP/1.1" 200 90
INFO 2025-07-23 19:33:41,548 basehttp 12990 6131625984 "GET /projects/15/rows/create/ HTTP/1.1" 200 1063
INFO 2025-07-23 19:33:45,786 basehttp 12990 6131625984 "POST /projects/15/rows/create/ HTTP/1.1" 204 0
INFO 2025-07-23 19:33:45,817 basehttp 12990 6131625984 "GET /projects/15/ HTTP/1.1" 200 8880
INFO 2025-07-23 19:33:45,829 basehttp 12990 6148452352 "GET /static/js/grid/grid.min.js HTTP/1.1" 304 0
INFO 2025-07-23 19:33:45,829 basehttp 12990 6131625984 "GET /static/js/general/general.min.js HTTP/1.1" 304 0
INFO 2025-07-23 19:33:49,867 basehttp 12990 6131625984 "GET /projects/15/rows/create/ HTTP/1.1" 200 977
INFO 2025-07-23 19:33:52,935 basehttp 12990 6131625984 "POST /projects/15/rows/create/ HTTP/1.1" 204 0
INFO 2025-07-23 19:33:52,961 basehttp 12990 6131625984 "GET /projects/15/ HTTP/1.1" 200 9199
INFO 2025-07-23 19:36:00,363 basehttp 12990 6131625984 "GET /projects/15/rows/57/edit/ HTTP/1.1" 200 1069
INFO 2025-07-23 19:36:07,440 basehttp 12990 6131625984 "POST /projects/15/rows/57/edit/ HTTP/1.1" 200 122
INFO 2025-07-23 19:36:18,335 basehttp 12990 6131625984 "GET /projects/15/rows/58/edit/ HTTP/1.1" 200 1026
INFO 2025-07-23 19:36:24,681 basehttp 12990 6131625984 "POST /projects/15/rows/58/edit/ HTTP/1.1" 200 126
INFO 2025-07-23 19:36:33,970 basehttp 12990 6131625984 "GET /projects/15/rows/59/edit/ HTTP/1.1" 200 993
